,,counts,frequencies,CI
deva.Bha,भ,27.0,0.47,"(0.33, 0.6)"
deva.Ja,ज,3.0,0.05,"(0.01, 0.14)"
deva.Ka,क,28.0,0.48,"(0.35, 0.62)"
