,,counts,frequencies,CI
deva.Bha,भ,6.0,0.1,"(0.04, 0.21)"
deva.Ja,ज,24.0,0.41,"(0.29, 0.55)"
deva.Sha,श,28.0,0.48,"(0.35, 0.62)"
