,,counts,frequencies,CI
deva.Bha,भ,10.0,0.17,"(0.09, 0.29)"
deva.Ja,ज,45.0,0.78,"(0.65, 0.87)"
deva.Ma,म,3.0,0.05,"(0.01, 0.14)"
