,,counts,frequencies,CI
deva.E,ए,40.0,0.69,"(0.55, 0.8)"
deva.Ka,क,9.0,0.16,"(0.07, 0.27)"
deva.Na,न,9.0,0.16,"(0.07, 0.27)"
