,,counts,frequencies,CI
deva.Ja,ज,10.0,0.17,"(0.09, 0.29)"
deva.Ka,क,10.0,0.17,"(0.09, 0.29)"
deva.Sha,श,38.0,0.66,"(0.52, 0.78)"
