,,counts,frequencies,CI
deva.E,ए,31.0,0.53,"(0.4, 0.67)"
deva.Ja,ज,14.0,0.24,"(0.14, 0.37)"
deva.Sha,श,13.0,0.22,"(0.13, 0.35)"
