,,counts,frequencies,CI
deva.Ddha,ढ,47.0,0.81,"(0.69, 0.9)"
deva.Ma,म,7.0,0.12,"(0.05, 0.23)"
deva.Na,न,4.0,0.07,"(0.02, 0.17)"
