,,counts,frequencies,CI
deva.Ddha,ढ,16.0,0.28,"(0.17, 0.41)"
deva.Ka,क,7.0,0.12,"(0.05, 0.23)"
deva.Sha,श,35.0,0.6,"(0.47, 0.73)"
