,,counts,frequencies,CI
deva.Bha,भ,11.0,0.19,"(0.1, 0.31)"
deva.E,ए,41.0,0.71,"(0.57, 0.82)"
deva.Sha,श,6.0,0.1,"(0.04, 0.21)"
