,,counts,frequencies,CI
deva.Cha,छ,13.0,0.25,"(0.14, 0.4)"
deva.Dha,ध,4.0,0.08,"(0.02, 0.19)"
deva.Tta,ट,34.0,0.67,"(0.52, 0.79)"
