,,counts,frequencies,CI
deva.Cha,छ,37.0,0.73,"(0.58, 0.84)"
deva.Da,द,4.0,0.08,"(0.02, 0.19)"
deva.Ttha,ठ,10.0,0.2,"(0.1, 0.33)"
