,,counts,frequencies,CI
deva.Da,द,26.0,0.51,"(0.37, 0.65)"
deva.Dha,ध,13.0,0.25,"(0.14, 0.4)"
deva.La,ल,12.0,0.24,"(0.13, 0.37)"
