,,counts,frequencies,CI
deva.Dha,ध,9.0,0.18,"(0.08, 0.31)"
deva.Tta,ट,28.0,0.55,"(0.4, 0.69)"
deva.U,उ,14.0,0.27,"(0.16, 0.42)"
