,,counts,frequencies,CI
deva.Cha,छ,10.0,0.2,"(0.1, 0.33)"
deva.Da,द,33.0,0.65,"(0.5, 0.78)"
deva.Dha,ध,8.0,0.16,"(0.07, 0.29)"
