,,counts,frequencies,CI
deva.Da,द,4.0,0.08,"(0.02, 0.19)"
deva.Nga,ङ,42.0,0.82,"(0.69, 0.92)"
deva.Tta,ट,5.0,0.1,"(0.03, 0.21)"
