,,counts,frequencies,CI
deva.Da,द,10.0,0.2,"(0.1, 0.33)"
deva.La,ल,16.0,0.31,"(0.19, 0.46)"
deva.Nga,ङ,25.0,0.49,"(0.35, 0.63)"
