,,counts,frequencies,CI
deva.Dha,ध,11.0,0.22,"(0.11, 0.35)"
deva.La,ल,11.0,0.22,"(0.11, 0.35)"
deva.Nga,ङ,29.0,0.57,"(0.42, 0.71)"
