,,counts,frequencies,CI
deva.Da,द,19.0,0.37,"(0.24, 0.52)"
deva.Nga,ङ,13.0,0.25,"(0.14, 0.4)"
deva.U,उ,19.0,0.37,"(0.24, 0.52)"
