,,counts,frequencies,CI
deva.Dha,ध,10.0,0.2,"(0.1, 0.33)"
deva.La,ल,7.0,0.14,"(0.06, 0.26)"
deva.Ttha,ठ,34.0,0.67,"(0.52, 0.79)"
