,,counts,frequencies,CI
deva.Cha,छ,13.0,0.25,"(0.14, 0.4)"
deva.Da,द,25.0,0.49,"(0.35, 0.63)"
deva.U,उ,13.0,0.25,"(0.14, 0.4)"
