,,counts,frequencies,CI
deva.Nga,ङ,43.0,0.84,"(0.71, 0.93)"
deva.Tta,ट,1.0,0.02,"(0.0, 0.1)"
deva.Ttha,ठ,7.0,0.14,"(0.06, 0.26)"
