,,counts,frequencies,CI
deva.Cha,छ,26.0,0.51,"(0.37, 0.65)"
deva.Nga,ङ,14.0,0.27,"(0.16, 0.42)"
deva.Tta,ट,11.0,0.22,"(0.11, 0.35)"
