,,counts,frequencies,CI
deva.Cha,छ,14.0,0.27,"(0.16, 0.42)"
deva.Da,द,30.0,0.59,"(0.44, 0.72)"
deva.La,ल,7.0,0.14,"(0.06, 0.26)"
