,,counts,frequencies,CI
deva.Dha,ध,28.0,0.55,"(0.4, 0.69)"
deva.La,ल,13.0,0.25,"(0.14, 0.4)"
deva.U,उ,10.0,0.2,"(0.1, 0.33)"
