,,counts,frequencies,CI
deva.Da,द,4.0,0.08,"(0.02, 0.19)"
deva.Tta,ट,4.0,0.08,"(0.02, 0.19)"
deva.U,उ,43.0,0.84,"(0.71, 0.93)"
