,,counts,frequencies,CI
deva.Da,द,2.0,0.04,"(0.0, 0.13)"
deva.Dha,ध,44.0,0.86,"(0.74, 0.94)"
deva.Tta,ट,5.0,0.1,"(0.03, 0.21)"
