,,counts,frequencies,CI
deva.Da,द,4.0,0.08,"(0.02, 0.19)"
deva.Ttha,ठ,13.0,0.25,"(0.14, 0.4)"
deva.U,उ,34.0,0.67,"(0.52, 0.79)"
