,,counts,frequencies,CI
deva.Da,द,2.0,0.04,"(0.0, 0.13)"
deva.Dha,ध,34.0,0.67,"(0.52, 0.79)"
deva.Ttha,ठ,15.0,0.29,"(0.17, 0.44)"
