,,counts,frequencies,CI
deva.Cha,छ,9.0,0.18,"(0.08, 0.31)"
deva.La,ल,10.0,0.2,"(0.1, 0.33)"
deva.Nga,ङ,32.0,0.63,"(0.48, 0.76)"
