,,counts,frequencies,CI
deva.Cha,छ,42.0,0.82,"(0.69, 0.92)"
deva.Da,द,3.0,0.06,"(0.01, 0.16)"
deva.Tta,ट,6.0,0.12,"(0.04, 0.24)"
