,,counts,frequencies,CI
deva.Da,द,2.0,0.04,"(0.0, 0.13)"
deva.La,ल,36.0,0.71,"(0.56, 0.83)"
deva.Ttha,ठ,13.0,0.25,"(0.14, 0.4)"
