,,counts,frequencies,CI
deva.La,ल,17.0,0.33,"(0.21, 0.48)"
deva.Nga,ङ,16.0,0.31,"(0.19, 0.46)"
deva.Ttha,ठ,18.0,0.35,"(0.22, 0.5)"
