,,counts,frequencies,CI
deva.Cha,छ,15.0,0.29,"(0.17, 0.44)"
deva.Tta,ट,30.0,0.59,"(0.44, 0.72)"
deva.U,उ,6.0,0.12,"(0.04, 0.24)"
