,,counts,frequencies,CI
deva.Da,द,3.0,0.06,"(0.01, 0.16)"
deva.La,ल,41.0,0.8,"(0.67, 0.9)"
deva.Tta,ट,7.0,0.14,"(0.06, 0.26)"
