,,counts,frequencies,CI
deva.Nga,ङ,14.0,0.27,"(0.16, 0.42)"
deva.Ttha,ठ,27.0,0.53,"(0.38, 0.67)"
deva.U,उ,10.0,0.2,"(0.1, 0.33)"
