,,counts,frequencies,CI
deva.Dha,ध,21.0,0.41,"(0.28, 0.56)"
deva.Nga,ङ,15.0,0.29,"(0.17, 0.44)"
deva.Ttha,ठ,15.0,0.29,"(0.17, 0.44)"
