,,counts,frequencies,CI
deva.Cha,छ,19.0,0.37,"(0.24, 0.52)"
deva.La,ल,6.0,0.12,"(0.04, 0.24)"
deva.Tta,ट,26.0,0.51,"(0.37, 0.65)"
