,,counts,frequencies,CI
deva.Cha,छ,42.0,0.82,"(0.69, 0.92)"
deva.Tta,ट,4.0,0.08,"(0.02, 0.19)"
deva.Ttha,ठ,5.0,0.1,"(0.03, 0.21)"
