,,counts,frequencies,CI
deva.Da,द,36.0,0.71,"(0.56, 0.83)"
deva.La,ल,3.0,0.06,"(0.01, 0.16)"
deva.U,उ,12.0,0.24,"(0.13, 0.37)"
