,,counts,frequencies,CI
deva.Cha,छ,14.0,0.27,"(0.16, 0.42)"
deva.Nga,ङ,19.0,0.37,"(0.24, 0.52)"
deva.Ttha,ठ,18.0,0.35,"(0.22, 0.5)"
