,,counts,frequencies,CI
deva.Dha,ध,27.0,0.53,"(0.38, 0.67)"
deva.Nga,ङ,18.0,0.35,"(0.22, 0.5)"
deva.Tta,ट,6.0,0.12,"(0.04, 0.24)"
