,,counts,frequencies,CI
cyrl.be,б,10.0,0.13,"(0.07, 0.23)"
cyrl.ef,ф,11.0,0.15,"(0.08, 0.25)"
cyrl.em,м,54.0,0.72,"(0.6, 0.82)"
