,,counts,frequencies,CI
cyrl.be,б,26.0,0.35,"(0.24, 0.47)"
cyrl.em,м,46.0,0.61,"(0.49, 0.72)"
cyrl.ze,з,3.0,0.04,"(0.01, 0.11)"
