,,counts,frequencies,CI
cyrl.en,н,58.0,0.77,"(0.66, 0.86)"
cyrl.ie,е,10.0,0.13,"(0.07, 0.23)"
cyrl.ze,з,7.0,0.09,"(0.04, 0.18)"
