,,counts,frequencies,CI
cyrl.be,б,12.0,0.16,"(0.09, 0.26)"
cyrl.che,ч,53.0,0.71,"(0.59, 0.81)"
cyrl.ef,ф,10.0,0.13,"(0.07, 0.23)"
