,,counts,frequencies,CI
cyrl.be,б,34.0,0.45,"(0.34, 0.57)"
cyrl.i,и,39.0,0.52,"(0.4, 0.64)"
cyrl.ie,е,2.0,0.03,"(0.0, 0.09)"
