,,counts,frequencies,CI
cyrl.che,ч,26.0,0.35,"(0.24, 0.47)"
cyrl.ef,ф,37.0,0.49,"(0.38, 0.61)"
cyrl.ze,з,12.0,0.16,"(0.09, 0.26)"
