,,counts,frequencies,CI
cyrl.che,ч,4.0,0.05,"(0.01, 0.13)"
cyrl.em,м,25.0,0.33,"(0.23, 0.45)"
cyrl.ze,з,46.0,0.61,"(0.49, 0.72)"
