,,counts,frequencies,CI
cyrl.che,ч,9.0,0.12,"(0.06, 0.22)"
cyrl.em,м,24.0,0.32,"(0.22, 0.44)"
cyrl.ie,е,42.0,0.56,"(0.44, 0.67)"
