,,counts,frequencies,CI
cyrl.che,ч,12.0,0.16,"(0.09, 0.26)"
cyrl.i,и,24.0,0.32,"(0.22, 0.44)"
cyrl.ie,е,39.0,0.52,"(0.4, 0.64)"
