,,counts,frequencies,CI
cyrl.che,ч,66.0,0.88,"(0.78, 0.94)"
cyrl.en,н,2.0,0.03,"(0.0, 0.09)"
cyrl.i,и,7.0,0.09,"(0.04, 0.18)"
