,,counts,frequencies,CI
cyrl.be,б,10.0,0.13,"(0.07, 0.23)"
cyrl.ef,ф,13.0,0.17,"(0.1, 0.28)"
cyrl.en,н,52.0,0.69,"(0.58, 0.79)"
