,,counts,frequencies,CI
cyrl.be,б,11.0,0.15,"(0.08, 0.25)"
cyrl.ef,ф,20.0,0.27,"(0.17, 0.38)"
cyrl.ze,з,44.0,0.59,"(0.47, 0.7)"
