,,counts,frequencies,CI
cyrl.be,б,30.0,0.4,"(0.29, 0.52)"
cyrl.che,ч,40.0,0.53,"(0.41, 0.65)"
cyrl.ie,е,5.0,0.07,"(0.02, 0.15)"
