,,counts,frequencies,CI
cyrl.be,б,61.0,0.81,"(0.71, 0.89)"
cyrl.che,ч,4.0,0.05,"(0.01, 0.13)"
cyrl.en,н,10.0,0.13,"(0.07, 0.23)"
