,,counts,frequencies,CI
cyrl.che,ч,27.0,0.36,"(0.25, 0.48)"
cyrl.ef,ф,36.0,0.48,"(0.36, 0.6)"
cyrl.ie,е,12.0,0.16,"(0.09, 0.26)"
