,,counts,frequencies,CI
cyrl.em,м,59.0,0.79,"(0.68, 0.87)"
cyrl.ie,е,9.0,0.12,"(0.06, 0.22)"
cyrl.ze,з,7.0,0.09,"(0.04, 0.18)"
