,,counts,frequencies,CI
cyrl.ef,ф,43.0,0.57,"(0.45, 0.69)"
cyrl.ie,е,12.0,0.16,"(0.09, 0.26)"
cyrl.ze,з,20.0,0.27,"(0.17, 0.38)"
