,,counts,frequencies,CI
cyrl.be,б,23.0,0.31,"(0.21, 0.42)"
cyrl.em,м,47.0,0.63,"(0.51, 0.74)"
cyrl.ie,е,5.0,0.07,"(0.02, 0.15)"
