,,counts,frequencies,CI
cyrl.be,б,50.0,0.67,"(0.55, 0.77)"
cyrl.che,ч,4.0,0.05,"(0.01, 0.13)"
cyrl.em,м,21.0,0.28,"(0.18, 0.4)"
