,,counts,frequencies,CI
cyrl.che,ч,4.0,0.05,"(0.01, 0.13)"
cyrl.en,н,16.0,0.21,"(0.13, 0.32)"
cyrl.ze,з,55.0,0.73,"(0.62, 0.83)"
