,,counts,frequencies,CI
cyrl.ef,ф,31.0,0.41,"(0.3, 0.53)"
cyrl.i,и,36.0,0.48,"(0.36, 0.6)"
cyrl.ze,з,8.0,0.11,"(0.05, 0.2)"
