,,counts,frequencies,CI
cyrl.em,м,9.0,0.12,"(0.06, 0.22)"
cyrl.i,и,1.0,0.01,"(0.0, 0.07)"
cyrl.ie,е,65.0,0.87,"(0.77, 0.93)"
