,,counts,frequencies,CI
cyrl.be,б,25.0,0.33,"(0.23, 0.45)"
cyrl.en,н,44.0,0.59,"(0.47, 0.7)"
cyrl.ie,е,6.0,0.08,"(0.03, 0.17)"
